fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_control_time_per_fight,fighter_a_reversals,fighter_a_round1_control_time,fighter_a_round1_reversals,fighter_a_round1_sig_strikes_landed,fighter_a_round1_sig_strikes_attempted,fighter_a_head_strikes_landed,fighter_a_head_strikes_attempted,fighter_a_body_strikes_landed,fighter_a_body_strikes_attempted,fighter_a_leg_strikes_landed,fighter_a_leg_strikes_attempted,fighter_a_distance_strikes_landed,fighter_a_distance_strikes_attempted,fighter_a_clinch_strikes_landed,fighter_a_clinch_strikes_attempted,fighter_a_ground_strikes_landed,fighter_a_ground_strikes_attempted,fighter_b_reversals,fighter_b_round1_control_time,fighter_b_round1_reversals,fighter_b_round1_sig_strikes_landed,fighter_b_round1_sig_strikes_attempted,fighter_b_head_strikes_landed,fighter_b_head_strikes_attempted,fighter_b_body_strikes_landed,fighter_b_body_strikes_attempted,fighter_b_leg_strikes_landed,fighter_b_leg_strikes_attempted,fighter_b_distance_strikes_landed,fighter_b_distance_strikes_attempted,fighter_b_clinch_strikes_landed,fighter_b_clinch_strikes_attempted,fighter_b_ground_strikes_landed,fighter_b_ground_strikes_attempted,fighter_a_sig_strikes_landed,fighter_a_sig_strikes_attempted,fighter_a_takedowns_landed,fighter_a_takedowns_attempted,fighter_a_control_time,fighter_a_knockdowns,fighter_a_submission_attempts,fighter_a_fight_minutes,fighter_b_sig_strikes_landed,fighter_b_sig_strikes_attempted,fighter_b_takedowns_landed,fighter_b_takedowns_attempted,fighter_b_control_time,fighter_b_knockdowns,fighter_b_submission_attempts,fighter_b_fight_minutes,reach_diff,age_diff,method,A_open_odds,B_open_odds,A_open_prob,B_open_prob,opening_odds_diff,implied_prob_A
0b217fc503bd0585,"November 17, 2007",Light Heavyweight,1,Rashad Evans,Michael Bisping,46.2,72.0,75.0,205.0,30.866666666666667,46.8,73.0,75.0,185.0,2.2,0.0,254.0,0.0,6.0,23.0,22.0,86.0,1.0,1.0,0.0,0.0,18.0,71.0,1.0,4.0,4.0,12.0,0.0,0.0,0.0,11.0,17.0,23.0,78.0,11.0,11.0,6.0,7.0,25.0,78.0,15.0,18.0,0.0,0.0,23.0,87.0,6.0,16.0,463.0,0.0,0.0,15.0,40.0,96.0,2.0,2.0,33.0,0.0,0.0,15.0,0.0,-0.5999999999999943,Decision - Split,-230.0,170.0,0.696969696969697,0.3703703703703703,0.3265993265993266,0.696969696969697
9d59ae86a2e6c444,"November 17, 2007",Light Heavyweight,1,Thiago Silva,Houston Alexander,43.1,74.0,74.0,205.0,33.951219512195124,53.7,72.0,72.0,205.0,8.195121951219512,0.0,116.0,0.0,22.0,35.0,16.0,29.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,3.0,15.0,27.0,0.0,28.0,0.0,2.0,8.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,22.0,35.0,1.0,1.0,116.0,0.0,0.0,3.4166666666666665,2.0,8.0,1.0,1.0,28.0,0.0,0.0,3.4166666666666665,2.0,-10.6,KO/TKO,,-215.0,,0.6825396825396826,,
04995619538ae939,"November 17, 2007",Welterweight,1,Karo Parisyan,Ryo Chonan,43.3,70.0,72.0,170.0,29.6,49.2,69.0,70.0,170.0,7.333333333333333,0.0,211.0,0.0,13.0,35.0,45.0,105.0,1.0,1.0,3.0,4.0,19.0,54.0,5.0,9.0,25.0,47.0,1.0,24.0,0.0,7.0,19.0,15.0,61.0,13.0,16.0,7.0,10.0,18.0,61.0,17.0,24.0,0.0,2.0,49.0,110.0,7.0,9.0,444.0,0.0,0.0,15.0,35.0,87.0,0.0,0.0,110.0,0.0,0.0,15.0,2.0,-5.900000000000006,Decision - Unanimous,-260.0,180.0,0.7222222222222222,0.3571428571428571,0.365079365079365,0.7222222222222222
bdd782059be98dfb,"November 17, 2007",Middleweight,1,Ed Herman,Joe Doerksen,45.2,73.0,77.0,205.0,36.901408450704224,48.2,72.0,75.0,185.0,10.7981220657277,1.0,203.0,0.0,20.0,34.0,31.0,61.0,12.0,13.0,0.0,0.0,6.0,21.0,9.0,13.0,28.0,40.0,0.0,57.0,0.0,5.0,10.0,5.0,15.0,3.0,3.0,1.0,1.0,7.0,15.0,2.0,4.0,0.0,0.0,43.0,74.0,2.0,3.0,393.0,1.0,0.0,10.65,9.0,19.0,1.0,5.0,115.0,0.0,3.0,10.65,2.0,-3.0,KO/TKO,,115.0,,0.4651162790697674,,
0dddf7ec457caab3,"November 17, 2007",Lightweight,1,Frankie Edgar,Spencer Fisher,44.2,66.0,68.0,135.0,52.86666666666667,49.6,67.0,68.0,155.0,0.0,0.0,257.0,0.0,21.0,35.0,39.0,76.0,3.0,3.0,0.0,0.0,3.0,8.0,2.0,2.0,37.0,69.0,0.0,0.0,0.0,3.0,10.0,3.0,17.0,2.0,3.0,1.0,1.0,3.0,16.0,2.0,4.0,1.0,1.0,42.0,79.0,8.0,12.0,793.0,0.0,0.0,15.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-5.399999999999999,Decision - Unanimous,-135.0,-105.0,0.574468085106383,0.5121951219512195,0.0622729631551635,0.574468085106383
177201b1a7fa0dd0,"November 17, 2007",Welterweight,1,Thiago Alves,Chris Lytle,42.2,69.0,70.0,170.0,3.2,51.3,71.0,68.0,170.0,14.9,0.0,32.0,0.0,16.0,33.0,14.0,59.0,7.0,9.0,18.0,22.0,28.0,69.0,9.0,18.0,2.0,3.0,0.0,50.0,0.0,19.0,66.0,23.0,102.0,14.0,19.0,5.0,7.0,29.0,109.0,12.0,18.0,1.0,1.0,39.0,90.0,0.0,0.0,32.0,1.0,0.0,10.0,42.0,128.0,1.0,1.0,149.0,0.0,0.0,10.0,2.0,-9.099999999999994,TKO - Doctor's Stoppage,-195.0,160.0,0.6610169491525424,0.3846153846153846,0.2764015645371577,0.6610169491525424
71440bf87b9c58a1,"November 17, 2007",Lightweight,1,Joe Lauzon,Jason Reinhardt,41.6,70.0,71.0,155.0,45.4054054054054,56.1,66.0,,135.0,0.0,0.0,56.0,0.0,5.0,7.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0,2.0,56.0,0.0,1.0,1.2333333333333334,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,,-14.5,Submission,-800.0,500.0,0.8888888888888888,0.1666666666666666,0.7222222222222222,0.8888888888888888
63cfbf28e44febc2,"November 17, 2007",Lightweight,1,Marcus Aurelio,Luke Caudillo,52.3,70.0,74.0,155.0,31.895910780669144,45.0,67.0,,155.0,3.345724907063197,0.0,143.0,0.0,20.0,27.0,15.0,21.0,5.0,6.0,0.0,0.0,4.0,9.0,4.0,5.0,12.0,13.0,0.0,15.0,0.0,6.0,13.0,3.0,9.0,3.0,3.0,0.0,1.0,2.0,8.0,4.0,5.0,0.0,0.0,20.0,27.0,1.0,4.0,143.0,0.0,0.0,4.483333333333333,6.0,13.0,0.0,1.0,15.0,0.0,0.0,4.483333333333333,,7.299999999999997,KO/TKO,-495.0,360.0,0.8319327731092437,0.217391304347826,0.6145414687614177,0.8319327731092437
ec041009ce404879,"November 17, 2007",Welterweight,1,Akihiro Gono,Tamdan McCrory,51.2,67.0,68.0,170.0,18.6372745490982,39.1,76.0,76.0,185.0,8.176352705410823,0.0,74.0,0.0,16.0,24.0,4.0,13.0,9.0,13.0,14.0,18.0,20.0,33.0,3.0,5.0,4.0,6.0,0.0,67.0,0.0,26.0,53.0,14.0,41.0,10.0,13.0,7.0,8.0,17.0,33.0,14.0,29.0,0.0,0.0,27.0,44.0,1.0,1.0,155.0,1.0,1.0,8.316666666666666,31.0,62.0,0.0,0.0,68.0,0.0,0.0,8.316666666666666,-8.0,12.1,Submission,-225.0,175.0,0.6923076923076923,0.3636363636363636,0.3286713286713286,0.6923076923076923
3fe3208df1098fdc,"October 20, 2007",Middleweight,1,Anderson Silva,Rich Franklin,50.7,74.0,77.0,185.0,8.8283378746594,51.2,73.0,76.0,185.0,14.877384196185288,0.0,42.0,0.0,27.0,33.0,24.0,31.0,11.0,12.0,4.0,4.0,12.0,16.0,27.0,29.0,0.0,2.0,0.0,91.0,0.0,18.0,39.0,8.0,41.0,7.0,7.0,7.0,8.0,17.0,51.0,5.0,5.0,0.0,0.0,39.0,47.0,0.0,1.0,54.0,3.0,0.0,6.116666666666666,22.0,56.0,1.0,2.0,91.0,0.0,0.0,6.116666666666666,1.0,-0.5,KO/TKO,-300.0,220.0,0.75,0.3125,0.4375,0.75
2e43a2f6e9336e2b,"October 20, 2007",Heavyweight,1,Tim Sylvia,Brandon Vera,49.8,80.0,80.0,265.0,30.6,48.2,75.0,78.0,230.0,12.333333333333334,0.0,199.0,0.0,26.0,43.0,31.0,76.0,23.0,30.0,14.0,15.0,12.0,36.0,56.0,85.0,0.0,0.0,0.0,14.0,0.0,31.0,36.0,16.0,29.0,13.0,14.0,29.0,29.0,17.0,28.0,37.0,40.0,4.0,4.0,68.0,121.0,0.0,0.0,459.0,0.0,0.0,15.0,58.0,72.0,1.0,1.0,185.0,0.0,0.0,15.0,2.0,1.5999999999999943,Decision - Unanimous,170.0,-200.0,0.3703703703703703,0.6666666666666666,-0.2962962962962963,0.3703703703703703
2571e91b263df9fb,"October 20, 2007",Lightweight,1,Alvin Robinson,Jorge Gurgel,43.4,69.0,68.0,155.0,32.333333333333336,48.9,67.0,69.0,155.0,24.666666666666668,1.0,0.0,0.0,4.0,8.0,42.0,75.0,1.0,1.0,1.0,2.0,5.0,11.0,2.0,4.0,37.0,63.0,1.0,290.0,0.0,1.0,5.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,9.0,44.0,78.0,2.0,4.0,485.0,0.0,1.0,15.0,3.0,12.0,0.0,0.0,370.0,0.0,0.0,15.0,-1.0,-5.5,Decision - Unanimous,150.0,-170.0,0.4,0.6296296296296297,-0.2296296296296296,0.4
f4e5f49ca3831e64,"October 20, 2007",Light Heavyweight,1,Stephan Bonnar,Eric Schafer,48.7,76.0,79.0,205.0,29.550321199143468,48.2,75.0,76.0,185.0,16.573875802997858,0.0,81.0,0.0,8.0,19.0,26.0,49.0,4.0,5.0,0.0,0.0,2.0,13.0,4.0,5.0,24.0,36.0,0.0,129.0,0.0,13.0,17.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,8.0,6.0,7.0,2.0,2.0,30.0,54.0,0.0,0.0,230.0,0.0,0.0,7.783333333333333,13.0,17.0,1.0,5.0,129.0,0.0,1.0,7.783333333333333,3.0,0.5,KO/TKO,-360.0,300.0,0.782608695652174,0.25,0.532608695652174,0.782608695652174
431282ab4ee417f6,"October 20, 2007",Middleweight,1,Alan Belcher,Kalib Starnes,41.7,74.0,75.0,185.0,7.669172932330826,50.9,75.0,74.0,185.0,4.060150375939849,0.0,51.0,0.0,38.0,63.0,37.0,77.0,8.0,11.0,12.0,12.0,34.0,66.0,23.0,34.0,0.0,0.0,0.0,25.0,0.0,26.0,59.0,34.0,79.0,5.0,9.0,1.0,1.0,29.0,75.0,11.0,14.0,0.0,0.0,57.0,100.0,0.0,0.0,51.0,0.0,0.0,6.65,40.0,89.0,1.0,3.0,27.0,0.0,0.0,6.65,1.0,-9.199999999999996,TKO - Doctor's Stoppage,100.0,-140.0,0.5,0.5833333333333334,-0.0833333333333333,0.5
c7f6da6cd8e940b2,"October 20, 2007",Middleweight,1,Yushin Okami,Jason MacDonald,44.4,74.0,75.0,170.0,35.4,50.5,75.0,80.0,185.0,8.8,0.0,77.0,0.0,13.0,24.0,33.0,72.0,6.0,8.0,2.0,2.0,12.0,34.0,10.0,13.0,19.0,35.0,0.0,109.0,0.0,18.0,32.0,0.0,22.0,2.0,3.0,23.0,24.0,2.0,22.0,23.0,27.0,0.0,0.0,41.0,82.0,1.0,1.0,531.0,0.0,1.0,15.0,25.0,49.0,0.0,9.0,132.0,0.0,0.0,15.0,-5.0,-6.100000000000001,Decision - Unanimous,-135.0,-105.0,0.574468085106383,0.5121951219512195,0.0622729631551635,0.574468085106383
5498622706d8dc17,"October 20, 2007",Middleweight,1,Demian Maia,Ryan Jensen,48.1,73.0,72.0,170.0,54.75,48.2,73.0,76.0,185.0,0.0,0.0,146.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,146.0,0.0,1.0,2.6666666666666665,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,-4.0,-0.1000000000000014,Submission,-210.0,175.0,0.6774193548387096,0.3636363636363636,0.313782991202346,0.6774193548387096
a9e13a29a332c886,"October 20, 2007",Welterweight,1,Joshua Burkman,Forrest Petz,45.7,70.0,72.0,170.0,10.066666666666666,50.2,69.0,71.0,170.0,14.466666666666669,0.0,115.0,0.0,11.0,13.0,34.0,71.0,5.0,10.0,5.0,6.0,33.0,69.0,5.0,12.0,6.0,6.0,1.0,128.0,1.0,10.0,17.0,30.0,91.0,33.0,45.0,2.0,2.0,40.0,105.0,24.0,29.0,1.0,4.0,44.0,87.0,3.0,13.0,151.0,1.0,2.0,15.0,65.0,138.0,0.0,0.0,217.0,0.0,0.0,15.0,1.0,-4.5,Decision - Split,-330.0,270.0,0.7674418604651163,0.2702702702702703,0.497171590194846,0.7674418604651163
91f7986d6fee7d57,"October 20, 2007",Lightweight,1,Matt Grice,Jason Black,44.4,68.0,70.0,145.0,50.8,53.4,68.0,,155.0,2.4,0.0,276.0,0.0,7.0,17.0,38.0,66.0,6.0,6.0,0.0,1.0,8.0,16.0,5.0,5.0,31.0,52.0,1.0,0.0,0.0,3.0,4.0,7.0,17.0,3.0,3.0,0.0,0.0,2.0,11.0,3.0,4.0,5.0,5.0,44.0,73.0,3.0,3.0,762.0,1.0,0.0,15.0,10.0,20.0,0.0,1.0,36.0,0.0,7.0,15.0,,-9.0,Decision - Split,270.0,-330.0,0.2702702702702703,0.7674418604651163,-0.497171590194846,0.2702702702702703
068e118edac9e057,"September 22, 2007",Light Heavyweight,1,Keith Jardine,Chuck Liddell,50.1,74.0,76.0,185.0,0.4,56.0,74.0,76.0,205.0,0.0,0.0,0.0,0.0,24.0,55.0,38.0,125.0,15.0,16.0,30.0,35.0,82.0,173.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,53.0,25.0,128.0,6.0,9.0,0.0,1.0,30.0,135.0,1.0,3.0,0.0,0.0,83.0,176.0,0.0,0.0,6.0,1.0,0.0,15.0,31.0,138.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-5.899999999999999,Decision - Split,220.0,-280.0,0.3125,0.7368421052631579,-0.4243421052631578,0.3125
6773055965441b18,"September 22, 2007",Light Heavyweight,1,Forrest Griffin,Mauricio Rua,46.8,75.0,77.0,205.0,23.05084745762712,44.1,73.0,76.0,205.0,19.59322033898305,2.0,64.0,1.0,19.0,46.0,44.0,104.0,13.0,16.0,9.0,10.0,21.0,54.0,4.0,7.0,41.0,69.0,0.0,130.0,0.0,13.0,34.0,21.0,69.0,3.0,3.0,3.0,3.0,14.0,50.0,3.0,3.0,10.0,22.0,66.0,130.0,2.0,2.0,340.0,0.0,3.0,14.75,27.0,75.0,5.0,12.0,289.0,0.0,0.0,14.75,1.0,2.699999999999996,Submission,250.0,-350.0,0.2857142857142857,0.7777777777777778,-0.4920634920634921,0.2857142857142857
344e6898a381648f,"September 22, 2007",Welterweight,1,Jon Fitch,Diego Sanchez,47.8,72.0,74.0,170.0,38.6,44.0,70.0,72.0,170.0,14.333333333333334,0.0,129.0,0.0,13.0,18.0,18.0,33.0,6.0,6.0,1.0,1.0,6.0,19.0,6.0,6.0,13.0,15.0,1.0,144.0,0.0,9.0,12.0,3.0,10.0,7.0,7.0,1.0,1.0,3.0,10.0,7.0,7.0,1.0,1.0,25.0,40.0,3.0,3.0,579.0,0.0,0.0,15.0,11.0,18.0,2.0,9.0,215.0,0.0,5.0,15.0,2.0,3.799999999999997,Decision - Split,-215.0,165.0,0.6825396825396826,0.3773584905660377,0.3051811919736448,0.6825396825396826
90fb826944c46000,"September 22, 2007",Light Heavyweight,1,Lyoto Machida,Kazuhiro Nakamura,47.6,73.0,74.0,185.0,36.66666666666666,46.4,71.0,70.0,205.0,7.066666666666666,0.0,186.0,0.0,24.0,31.0,36.0,53.0,26.0,27.0,8.0,9.0,17.0,22.0,32.0,35.0,21.0,32.0,0.0,9.0,0.0,8.0,12.0,6.0,21.0,5.0,6.0,4.0,4.0,3.0,13.0,12.0,17.0,0.0,1.0,70.0,89.0,2.0,3.0,550.0,0.0,1.0,15.0,15.0,31.0,2.0,10.0,106.0,0.0,0.0,15.0,4.0,1.2000000000000028,Decision - Unanimous,-200.0,170.0,0.6666666666666666,0.3703703703703703,0.2962962962962963,0.6666666666666666
669e3927b38a36fb,"September 22, 2007",Lightweight,1,Tyson Griffin,Thiago Tavares,41.7,66.0,68.0,145.0,31.466666666666665,41.1,67.0,70.0,145.0,15.666666666666666,1.0,187.0,0.0,12.0,39.0,15.0,50.0,3.0,5.0,11.0,11.0,5.0,29.0,15.0,17.0,9.0,20.0,2.0,8.0,0.0,2.0,13.0,1.0,15.0,5.0,6.0,0.0,0.0,2.0,14.0,4.0,7.0,0.0,0.0,29.0,66.0,2.0,6.0,472.0,0.0,1.0,15.0,6.0,21.0,4.0,9.0,235.0,0.0,4.0,15.0,-2.0,0.6000000000000014,Decision - Unanimous,-130.0,-110.0,0.5652173913043478,0.5238095238095238,0.0414078674948239,0.5652173913043478
4a7d39ebc9dce5db,"September 22, 2007",Welterweight,1,Rich Clementi,Anthony Johnson,49.7,69.0,72.0,155.0,20.04123711340206,41.8,74.0,78.0,205.0,17.81443298969072,1.0,91.0,0.0,11.0,20.0,9.0,18.0,0.0,1.0,3.0,5.0,5.0,15.0,1.0,3.0,6.0,6.0,1.0,91.0,1.0,16.0,38.0,15.0,41.0,5.0,6.0,2.0,3.0,7.0,28.0,4.0,7.0,11.0,15.0,12.0,24.0,1.0,2.0,162.0,0.0,2.0,8.083333333333334,22.0,50.0,1.0,2.0,144.0,1.0,3.0,8.083333333333334,-6.0,7.900000000000006,Submission,158.0,-180.0,0.3875968992248062,0.6428571428571429,-0.2552602436323367,0.3875968992248062
a1b912fe361f75bc,"September 22, 2007",Lightweight,1,Jeremy Stephens,Diego Saraiva,39.6,69.0,71.0,155.0,39.13333333333333,43.7,66.0,,155.0,8.733333333333333,1.0,114.0,1.0,10.0,18.0,39.0,77.0,7.0,9.0,4.0,4.0,11.0,26.0,0.0,0.0,39.0,64.0,1.0,131.0,1.0,6.0,14.0,8.0,24.0,1.0,1.0,2.0,4.0,6.0,21.0,0.0,0.0,5.0,8.0,50.0,90.0,2.0,2.0,587.0,0.0,0.0,15.0,11.0,29.0,0.0,0.0,131.0,0.0,2.0,15.0,,-4.100000000000001,Decision - Unanimous,-185.0,160.0,0.6491228070175439,0.3846153846153846,0.2645074224021592,0.6491228070175439
51696044aafb2037,"September 22, 2007",Heavyweight,1,Christian Wellisch,Scott Junk,50.3,74.0,77.0,234.0,14.472361809045225,47.0,73.0,,265.0,22.61306532663317,0.0,48.0,0.0,6.0,11.0,0.0,3.0,4.0,6.0,2.0,2.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,75.0,0.0,17.0,28.0,8.0,16.0,3.0,6.0,6.0,6.0,5.0,10.0,12.0,18.0,0.0,0.0,6.0,11.0,1.0,1.0,48.0,0.0,2.0,3.316666666666667,17.0,28.0,0.0,0.0,75.0,0.0,0.0,3.316666666666667,,3.299999999999997,Submission,-225.0,185.0,0.6923076923076923,0.3508771929824561,0.3414304993252361,0.6923076923076923
73726e32d26c17ee,"September 22, 2007",Lightweight,1,Matt Wiman,Michihiro Omigawa,42.2,70.0,68.0,155.0,45.73333333333333,50.0,66.0,68.0,145.0,7.4,2.0,215.0,2.0,9.0,23.0,53.0,98.0,2.0,6.0,4.0,4.0,10.0,20.0,6.0,19.0,43.0,69.0,1.0,74.0,1.0,5.0,12.0,32.0,63.0,0.0,0.0,1.0,1.0,7.0,21.0,21.0,31.0,5.0,12.0,59.0,108.0,4.0,5.0,686.0,0.0,0.0,15.0,33.0,64.0,1.0,2.0,111.0,0.0,1.0,15.0,0.0,-7.799999999999997,Decision - Unanimous,-320.0,260.0,0.7619047619047619,0.2777777777777778,0.4841269841269841,0.7619047619047619
62dd8808ce397fa6,"September 19, 2007",Lightweight,1,Kenny Florian,Din Thomas,49.6,70.0,74.0,145.0,22.583025830258304,49.2,69.0,,155.0,4.428044280442805,0.0,102.0,0.0,27.0,57.0,21.0,50.0,4.0,4.0,2.0,3.0,5.0,17.0,0.0,0.0,22.0,40.0,0.0,20.0,0.0,3.0,15.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,2.0,4.0,27.0,57.0,2.0,2.0,102.0,0.0,1.0,4.516666666666667,3.0,15.0,0.0,1.0,20.0,0.0,0.0,4.516666666666667,,0.3999999999999986,Submission,-175.0,155.0,0.6363636363636364,0.392156862745098,0.2442067736185383,0.6363636363636364
e7d444e279914116,"September 19, 2007",Middleweight,1,Chris Leben,Terry Martin,45.4,71.0,73.0,185.0,6.38755980861244,45.2,68.0,71.0,185.0,30.071770334928228,0.0,32.0,0.0,23.0,39.0,24.0,68.0,11.0,13.0,18.0,20.0,22.0,59.0,29.0,40.0,2.0,2.0,0.0,147.0,0.0,13.0,37.0,32.0,88.0,12.0,15.0,1.0,1.0,22.0,69.0,18.0,26.0,5.0,9.0,53.0,101.0,0.0,1.0,89.0,1.0,1.0,13.933333333333334,45.0,104.0,4.0,6.0,419.0,0.0,0.0,13.933333333333334,2.0,0.1999999999999957,KO/TKO,160.0,-200.0,0.3846153846153846,0.6666666666666666,-0.282051282051282,0.3846153846153846
a1950f4bd19ed06f,"September 19, 2007",Lightweight,1,Nate Diaz,Junior Assuncao,40.7,72.0,76.0,170.0,22.56,44.5,69.0,72.0,145.0,28.8,0.0,94.0,0.0,10.0,11.0,6.0,7.0,0.0,0.0,4.0,4.0,1.0,1.0,9.0,10.0,0.0,0.0,1.0,120.0,1.0,7.0,14.0,2.0,8.0,3.0,4.0,2.0,2.0,2.0,5.0,3.0,7.0,2.0,2.0,10.0,11.0,1.0,3.0,94.0,1.0,3.0,4.166666666666667,7.0,14.0,1.0,2.0,120.0,0.0,0.0,4.166666666666667,4.0,-3.799999999999997,Submission,-210.0,175.0,0.6774193548387096,0.3636363636363636,0.313782991202346,0.6774193548387096
b46679306287ea79,"September 19, 2007",Middleweight,1,Nate Quarry,Pete Sell,53.8,72.0,72.0,185.0,2.1428571428571432,43.4,71.0,75.0,170.0,14.06832298136646,0.0,16.0,0.0,29.0,57.0,29.0,87.0,12.0,18.0,23.0,24.0,51.0,110.0,10.0,16.0,3.0,3.0,0.0,106.0,0.0,24.0,52.0,42.0,100.0,8.0,11.0,3.0,3.0,40.0,98.0,11.0,14.0,2.0,2.0,64.0,129.0,0.0,1.0,23.0,1.0,0.0,10.733333333333333,53.0,114.0,2.0,4.0,151.0,1.0,0.0,10.733333333333333,-3.0,10.4,KO/TKO,-360.0,253.0,0.782608695652174,0.28328611898017,0.4993225766720039,0.782608695652174
997eda9196aad7f9,"September 19, 2007",Welterweight,1,Luke Cummo,Edilberto de Oliveira,45.6,72.0,74.0,170.0,1.1428571428571428,43.1,72.0,,170.0,0.0,0.0,2.0,0.0,6.0,19.0,4.0,14.0,2.0,5.0,0.0,0.0,5.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,16.0,1.0,10.0,0.0,0.0,4.0,6.0,5.0,16.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,2.0,1.0,0.0,1.75,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.75,,2.5,KO/TKO,-120.0,100.0,0.5454545454545454,0.5,0.0454545454545454,0.5454545454545454
be307e6647a655c8,"September 19, 2007",Lightweight,1,Cole Miller,Leonard Garcia,41.6,73.0,73.0,145.0,45.13333333333333,46.4,70.0,68.0,145.0,9.6,2.0,190.0,1.0,2.0,8.0,20.0,47.0,1.0,1.0,0.0,0.0,4.0,17.0,0.0,0.0,17.0,31.0,1.0,73.0,1.0,6.0,11.0,11.0,27.0,2.0,2.0,3.0,3.0,5.0,17.0,0.0,0.0,11.0,15.0,21.0,48.0,1.0,2.0,677.0,0.0,10.0,15.0,16.0,32.0,0.0,1.0,144.0,0.0,0.0,15.0,5.0,-4.799999999999997,Decision - Unanimous,-135.0,115.0,0.574468085106383,0.4651162790697674,0.1093518060366156,0.574468085106383
c86702c01c4cfee2,"September 19, 2007",Lightweight,1,Gray Maynard,Joe Veres,46.6,69.0,70.0,155.0,13.333333333333334,48.1,67.0,,155.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,-1.5,KO/TKO,-300.0,250.0,0.75,0.2857142857142857,0.4642857142857143,0.75
c536a1119406c0f0,"September 19, 2007",Welterweight,1,Thiago Alves,Kuniyoshi Hironaka,42.2,69.0,70.0,170.0,5.845588235294118,49.5,70.0,70.0,168.0,10.588235294117649,0.0,25.0,0.0,24.0,56.0,28.0,72.0,2.0,3.0,18.0,22.0,28.0,68.0,14.0,17.0,6.0,12.0,0.0,27.0,0.0,9.0,24.0,7.0,30.0,3.0,3.0,5.0,6.0,10.0,32.0,3.0,5.0,2.0,2.0,48.0,97.0,0.0,0.0,53.0,0.0,0.0,9.066666666666666,15.0,39.0,2.0,6.0,96.0,0.0,0.0,9.066666666666666,0.0,-7.299999999999997,KO/TKO,-165.0,125.0,0.6226415094339622,0.4444444444444444,0.1781970649895178,0.6226415094339622
88295b0ab9868db5,"September 19, 2007",Welterweight,1,Dustin Hazelett,Jonathan Goulet,39.6,73.0,76.0,170.0,0.0,46.4,72.0,73.0,170.0,39.729729729729726,0.0,0.0,0.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.2333333333333334,0.0,0.0,1.0,1.0,49.0,0.0,0.0,1.2333333333333334,3.0,-6.799999999999997,Submission,115.0,-135.0,0.4651162790697674,0.574468085106383,-0.1093518060366156,0.4651162790697674
